file_id	entity	cui	start	end	sentence	CUI	STR	CODE	SAB	is_icd
ES100064	ceguera	C0456909	2715	2722	Se desechó la radioterapia local por el riesgo de ceguera.	C0456909	Pérdida de visión no especificada	H54.7	SNOMEDCT2ICD10_SPA	True
ES100064	proptosis	C0015300	3130	3139	El paciente refiere disminución de la proptosis ocular izquierda.	C0015300	Exoftalmos no especificado	H05.20	ICD10CM_SPA	True
ES100079	masa renal	C0262613	75	85	Paciente de 56 años remitido a nuestro servicio por hallazgo incidental de masa renal de 5 cm de diámetro máximo, mesorrenal izquierda en la ecografía durante el estudio de cuadro de crisis renoureteral del mismo lado.	C0262613	Otros trastornos especificados de riñón y uréter	N28.89	SNOMEDCT2ICD10_SPA	True
ES100079	crisis	C0231224	183	189	Paciente de 56 años remitido a nuestro servicio por hallazgo incidental de masa renal de 5 cm de diámetro máximo, mesorrenal izquierda en la ecografía durante el estudio de cuadro de crisis renoureteral del mismo lado.	C0231224	Otros síntomas y signos generales	R68.89	SNOMEDCT2ICD10_SPA	True
ES100079	hiperuricemia	C0740394	261	274	Como único antecedente el paciente padece hiperuricemia, y no refiere haber presentado episodios de hematuria.	C0740394	Hiperuricemia sin signos de artritis inflamatoria y enfermedad tofácea	E79.0	SNOMEDCT2ICD10_SPA	True
ES100079	hematuria	C0018965	319	328	Como único antecedente el paciente padece hiperuricemia, y no refiere haber presentado episodios de hematuria.	C0018965	Hematuria, no especificada	R31.9	ICD10CM_SPA	True
ES100079	adenopatías	C0497156	1298	1309	En ambas exploraciones se informa de la extensión retrohepática del trombo, la aparente ausencia de infiltración vascular y de adenopatías, así como la presencia de filtro metálico inmediatamente por encima del trombo, responsable de la artefactación de las imágenes.	C0497156	Adenomegalia generalizada	R59.1	ICD10CM_SPA	True
ES100079	neoformación renal	C0022665	1464	1482	Con el diagnóstico de neoformación renal estadio T3bN0M0 con trombo tumoral nivel II, se decide intervenir, conjuntamente con el servicio de cirugía cardiaca de nuestro centro, realizando esternotomía y laparotomía subcostal izquierda y, previa liberación del ángulo esplénico del colon mediante apertura del retroperitoneo a nivel del mesenterio, nefrectomía radical izquierda permaneciendo la pieza de nefrectomía anclada por la vena renal trombosada.	C0022665	Neoplasia de comportamiento no especificado de riñón no especificado	D49.519	SNOMEDCT2ICD10_SPA	True
ES100079	adenocarcinoma renal	C0007134	2656	2676	La anatomía patológica revela la existencia de adenocarcinoma renal, grado III de Furhman que infiltra la cápsula renal sin sobrepasarla así como la vena renal, no encontrándose infiltrada la vena cava (pT3bNoMo) con trombo de origen exclusivamente tumoral.	C0007134	Neoplasia maligna de riñón no especificado, excepto pelvis renal	C64.9	SNOMEDCT2ICD10_SPA	True
ES100091	sudoración	C0038990	69	79	Paciente de 58 años de origen subsahariano que acude a Urgencias por sudoración y fiebre con dolor lumbar izquierdo, pesadez en flanco de dicho lado y disuria de unos 15 días.	C0038990	Hiperhidrosis generalizada	R61	SNOMEDCT2ICD10_SPA	True
ES100091	fiebre	C0015967	82	88	Paciente de 58 años de origen subsahariano que acude a Urgencias por sudoración y fiebre con dolor lumbar izquierdo, pesadez en flanco de dicho lado y disuria de unos 15 días.	C0015967	Fiebre, no especificada	R50.9	ICD10CM_SPA	True
ES100091	dolor lumbar	C0024031	93	105	Paciente de 58 años de origen subsahariano que acude a Urgencias por sudoración y fiebre con dolor lumbar izquierdo, pesadez en flanco de dicho lado y disuria de unos 15 días.	C0024031	Dolor en la parte inferior de la espalda	M54.5	ICD10CM_SPA	True
ES100091	pesadez	C0581912	117	124	Paciente de 58 años de origen subsahariano que acude a Urgencias por sudoración y fiebre con dolor lumbar izquierdo, pesadez en flanco de dicho lado y disuria de unos 15 días.	C0581912	Otros tipos de fatiga	R53.83	SNOMEDCT2ICD10_SPA	True
ES100091	disuria	C0013428	151	158	Paciente de 58 años de origen subsahariano que acude a Urgencias por sudoración y fiebre con dolor lumbar izquierdo, pesadez en flanco de dicho lado y disuria de unos 15 días.	C0013428	Dolor asociado a la micción	R30	ICD10CM_SPA	True
ES100091	DM	C0011849	261	263	Dentro de sus antecedentes personales no destaca ninguna patología trascendente: No DM.	C0011849	DIABETES MELLITUS (E08-E13)	E08-E13	ICD10CM_SPA	True
ES100091	HTA	C0020538	268	271	No HTA.	C0020538	Hipertensión esencial (primaria)	I10	ICD10CM_SPA	True
ES100091	alergias	C0020517	276	284	No alergias conocidas.	C0020517	Alergia no especificada	T78.40	ICD10CM_SPA	True
ES100091	fumador	C0337664	299	306	Ex fumador de 8 años.	C0337664	Dependencia de nicotina no especificada, sin complicaciones	F17.200	SNOMEDCT2ICD10_SPA	True
ES100091	hematuria	C0018965	321	330	No hematuria.	C0018965	Hematuria, no especificada	R31.9	ICD10CM_SPA	True
ES100091	cólicos	C0423605	335	342	No cólicos.	C0423605	Dolor, no especificado	R52	SNOMEDCT2ICD10_SPA	True
ES100091	ITUs	C0042029	347	351	No ITUs.	C0042029	Infección de tracto urinario, localización no especificada	N39.0	ICD10CM_SPA	True
ES100091	sudoración	C0038990	422	432	Relata que en las últimas dos semanas presenta febrícula ocasional, sudoración, pesadez en flanco izquierdo con dolor lumbar del mismo lado y clínica miccional con chorro aceptable, disuria, no entrecortado, no goteo, no urgencia con frecuencia miccional nocturna de una vez y diurna cada 3-4 horas con sensación de vacuidad completa.	C0038990	Hiperhidrosis generalizada	R61	SNOMEDCT2ICD10_SPA	True
ES100091	pesadez	C0581912	434	441	Relata que en las últimas dos semanas presenta febrícula ocasional, sudoración, pesadez en flanco izquierdo con dolor lumbar del mismo lado y clínica miccional con chorro aceptable, disuria, no entrecortado, no goteo, no urgencia con frecuencia miccional nocturna de una vez y diurna cada 3-4 horas con sensación de vacuidad completa.	C0581912	Otros tipos de fatiga	R53.83	SNOMEDCT2ICD10_SPA	True
ES100091	dolor lumbar	C0024031	466	478	Relata que en las últimas dos semanas presenta febrícula ocasional, sudoración, pesadez en flanco izquierdo con dolor lumbar del mismo lado y clínica miccional con chorro aceptable, disuria, no entrecortado, no goteo, no urgencia con frecuencia miccional nocturna de una vez y diurna cada 3-4 horas con sensación de vacuidad completa.	C0024031	Dolor en la parte inferior de la espalda	M54.5	ICD10CM_SPA	True
ES100091	disuria	C0013428	536	543	Relata que en las últimas dos semanas presenta febrícula ocasional, sudoración, pesadez en flanco izquierdo con dolor lumbar del mismo lado y clínica miccional con chorro aceptable, disuria, no entrecortado, no goteo, no urgencia con frecuencia miccional nocturna de una vez y diurna cada 3-4 horas con sensación de vacuidad completa.	C0013428	Dolor asociado a la micción	R30	ICD10CM_SPA	True
ES100091	entrecortado	C0232855	548	560	Relata que en las últimas dos semanas presenta febrícula ocasional, sudoración, pesadez en flanco izquierdo con dolor lumbar del mismo lado y clínica miccional con chorro aceptable, disuria, no entrecortado, no goteo, no urgencia con frecuencia miccional nocturna de una vez y diurna cada 3-4 horas con sensación de vacuidad completa.	C0232855	División del chorro urinario	R39.13	SNOMEDCT2ICD10_SPA	True
ES100091	goteo	C0149671	565	570	Relata que en las últimas dos semanas presenta febrícula ocasional, sudoración, pesadez en flanco izquierdo con dolor lumbar del mismo lado y clínica miccional con chorro aceptable, disuria, no entrecortado, no goteo, no urgencia con frecuencia miccional nocturna de una vez y diurna cada 3-4 horas con sensación de vacuidad completa.	C0149671	Goteo posmiccional	N39.43	SNOMEDCT2ICD10_SPA	True
ES100091	urgencia	C0085606	575	583	Relata que en las últimas dos semanas presenta febrícula ocasional, sudoración, pesadez en flanco izquierdo con dolor lumbar del mismo lado y clínica miccional con chorro aceptable, disuria, no entrecortado, no goteo, no urgencia con frecuencia miccional nocturna de una vez y diurna cada 3-4 horas con sensación de vacuidad completa.	C0085606	Urgencia miccional	R39.15	ICD10CM_SPA	True
ES100091	Eosinofilia	C0014457	934	945	Las pruebas complementarias presentaban: Hemograma normal con signos de Eosinofilia.	C0014457	Eosinofilia, no especificada	D72.10	ICD10CM_SPA	True
ES100091	quistes en riñón	C3887499	1152	1168	Ecografía renal: múltiples quistes en riñón izquierdo.	C3887499	Quiste de riñón, adquirido	N28.1	SNOMEDCT2ICD10_SPA	True
ES100091	enfermedad hidatídica	C0013502	1271	1292	Se realiza TC abdominopélvico : con lesiones quísticas con vesículas hijas, compatible con enfermedad hidatídica renal.	C0013502	Equinococosis, no especificada	B67.90	ICD10CM_SPA	True
ES100091	del quíste hidatídico	C0341683	1776	1797	Ante la sospecha diagnóstica, se decide cirugía sobre la unidad renal afecta, siendo imposible durante el acto quirúrgico realizar cirugía conservadora practicándole al paciente una nefroureterectomía izquierda completa por sospecha de comunicación del quíste hidatídico con la vía ante el grosor de la misma.	C0341683	Equinococosis, no especificada	B67.90	SNOMEDCT2ICD10_SPA	True
ES100098	EPOC	C0024117	37	41	Varón de 75 años con antecedentes de EPOC moderado sin otros antecedentes médicos de interés.	C0024117	Enfermedad pulmonar obstructiva crónica, no especificada	J44.9	ICD10CM_SPA	True
ES100098	fumador	C0337664	147	154	Entre los hábitos tóxicos, se trataba de un paciente fumador de 20 paquetes/año y no bebedor.	C0337664	Dependencia de nicotina no especificada, sin complicaciones	F17.200	SNOMEDCT2ICD10_SPA	True
ES100098	uretrorragia	C0241558	274	286	El paciente debuta con uretrorragia e imposibilidad para la micción, motivo por el que acude al Servicio de Urgencias.	C0241558	Otros trastornos especificados de uretra	N36.8	SNOMEDCT2ICD10_SPA	True
ES100098	neoplasia vesical	C0005695	769	786	Se le realizó una ecografía donde se observó un gran globo vesical con aparente divertículo único de tamaño similar a vejiga (mayor de 13 cm de diámetro máximo) con varias imágenes polipoideas parietales menores de 2-3 cm tanto en vejiga como en divertículo, hallazgos sugestivos de neoplasia vesical.	C0005695	Neoplasia de comportamiento no especificado de vejiga	D49.4	SNOMEDCT2ICD10_SPA	True
ES100098	estenosis uretral	C0041974	825	842	Ante los hallazgos ecográficos y la estenosis uretral se procedió a realizar ureterotomía, y cistoscopia donde se observó un tumor sólido de prácticamente 7 cm, calcificado en cara lateral, realizándose en el mismo acto una resección transuretral, observándose enfermedad residual en el acto.	C0041974	Estenosis no especificada de uretra, masculina, localización no especificada	N35.919	SNOMEDCT2ICD10_SPA	True
ES100098	leiomiosarcoma	C0023269	1597	1611	Con el resultado obtenido, se decidió completar la cirugía, y en ese momento, se optó por realizar cistectomía parcial y diverticulectomía, con el siguiente resultado anatomopatológico: leiomiosarcoma de bajo grado (mitosis =3 X10 campos de gran aumento).	C0023269	Neoplasia maligna de tejido conjuntivo y tejidos blandos, no especificada	C49.9	SNOMEDCT2ICD10_SPA	True
ES100098	necrosis	C0151799	1706	1714	Focos de necrosis intratumoral y múltiples imágenes de necrosis celular aislada.	C0151799	Gangrena, no clasificada bajo otro concepto	I96	SNOMEDCT2ICD10_SPA	True
ES100098	necrosis	C0151799	1752	1760	Focos de necrosis intratumoral y múltiples imágenes de necrosis celular aislada.	C0151799	Gangrena, no clasificada bajo otro concepto	I96	SNOMEDCT2ICD10_SPA	True
ES100098	tumor	C0027651	2023	2028	Márgenes quirúrgicos libres de tumor.	C0027651	Neoplasias de comportamiento no especificado	D49	ICD10CM_SPA	True
ES100098	leiomiosarcoma	C0023269	2291	2305	Con el resultado obtenido de leiomiosarcoma de bajo grado con infiltración de todas las capas se planteó el caso en comité clínico, optándose por administrar al paciente un tratamiento complementario dado el alto riesgo del paciente.	C0023269	Neoplasia maligna de tejido conjuntivo y tejidos blandos, no especificada	C49.9	SNOMEDCT2ICD10_SPA	True
ES100112	anemia	C0002871	101	107	Varón de 67 años de edad que ingresa en el servicio de medicina interna por síndrome constitucional, anemia y masa en flanco derecho.	C0002871	Anemia, no especificada	D64.9	ICD10CM_SPA	True
ES100112	masa	C0577559	110	114	Varón de 67 años de edad que ingresa en el servicio de medicina interna por síndrome constitucional, anemia y masa en flanco derecho.	C0577559	Tumefacción, masa y bulto localizados, no especificados	R22.9	SNOMEDCT2ICD10_SPA	True
ES100112	accidente cerebro vascular	C0038454	186	212	Como antecedentes personales de interés, destacan: accidente cerebro vascular en territorio de la cerebral media, secundaria a fibrilación auricular a los 64 años; enfermedad pulmonar obstructiva crónica; tratamiento habitual con dicumarínicos orales y amiodarona.	C0038454	Infarto cerebral, no especificado	I63.9	ICD10CM_SPA	True
ES100112	fibrilación auricular	C0004238	262	283	Como antecedentes personales de interés, destacan: accidente cerebro vascular en territorio de la cerebral media, secundaria a fibrilación auricular a los 64 años; enfermedad pulmonar obstructiva crónica; tratamiento habitual con dicumarínicos orales y amiodarona.	C0004238	Fibrilación auricular no especificada	I48.91	SNOMEDCT2ICD10_SPA	True
ES100112	enfermedad pulmonar obstructiva crónica	C0024117	299	338	Como antecedentes personales de interés, destacan: accidente cerebro vascular en territorio de la cerebral media, secundaria a fibrilación auricular a los 64 años; enfermedad pulmonar obstructiva crónica; tratamiento habitual con dicumarínicos orales y amiodarona.	C0024117	Enfermedad pulmonar obstructiva crónica, no especificada	J44.9	ICD10CM_SPA	True
ES100112	anorexia	C0003123	422	430	El paciente presenta anorexia, astenia, y pérdida de 12 kilogramos de peso en 4 meses.	C0003123	Anorexia	R63.0	ICD10CM_SPA	True
ES100112	astenia	C0004093	432	439	El paciente presenta anorexia, astenia, y pérdida de 12 kilogramos de peso en 4 meses.	C0004093	Astenia	R53.1	ICD10CM_SPA	True
ES100112	pérdida de 12 kilogramos de peso	C1262477	443	475	El paciente presenta anorexia, astenia, y pérdida de 12 kilogramos de peso en 4 meses.	C1262477	Pérdida anormal de peso	R63.4	SNOMEDCT2ICD10_SPA	True
